id	longitude	latitude	country
19960	72.03	46.33	Kazakhstan
19961	70.2	46.02	Kazakhstan
19962	70.18	46.05	Kazakhstan
19963	70.95	46.22	Kazakhstan
19964	70	46	Kazakhstan
19965	71.75	46.22	Kazakhstan
19966	71.6	46.07	Kazakhstan
19967	72.65	45.9	Kazakhstan
19968	73.67	46.03	Kazakhstan
19969	73.5	46.03	Kazakhstan
19970	73.53	46.03	Kazakhstan
19971	50.03	45.02	Kazakhstan
19972	56.2	45.42	Kazakhstan
19973	56.1	45.45	Kazakhstan
19974	56.1	45.45	Kazakhstan
19975	56.12	45.45	Kazakhstan
19976	56.2	45.45	Kazakhstan
19977	56.12	45.4	Kazakhstan
19978	56.11	45.4	Kazakhstan
19979	56.12	45.4	Kazakhstan
19980	55.72	45.12	Kazakhstan
19981	55.2	45.32	Kazakhstan
19982	55.08	45.25	Kazakhstan
19983	58.07	45.08	Uzbekistan
19984	60	45.72	Kazakhstan
19985	60.07	45.68	Kazakhstan
19986	59.92	45.68	Kazakhstan
19987	60.93	45.73	Kazakhstan
19988	60.93	45.73	Kazakhstan
19989	64.08	45.52	Kazakhstan
19990	64.07	45.52	Kazakhstan
19991	64.07	45.51	Kazakhstan
19992	64.08	45.5	Kazakhstan
19993	67.07	45.25	Kazakhstan
19994	67.06	45.25	Kazakhstan
19995	72.47	54.37	Russia
19996	72.4	45.53	Kazakhstan
19997	72	45.58	Kazakhstan
19998	72	45.58	Kazakhstan
19999	72.97	45.08	Kazakhstan
20000	73.97	45.1	Kazakhstan
20001	74.03	45.05	Kazakhstan
20002	75.17	52.4	Kazakhstan
20003	75.33	51.7	Kazakhstan
20004	75.05	52.33	Kazakhstan
20005	75.37	51.7	Kazakhstan
20006	75.37	51.7	Kazakhstan
20007	75.36	51.69	Kazakhstan
20008	76.95	52.28	Kazakhstan
20009	76.95	52.28	Kazakhstan
20010	76.97	52.28	Kazakhstan
20011	76.95	52.28	Kazakhstan
20012	76.95	52.28	Kazakhstan
20013	76.94	52.28	Kazakhstan
20014	76.93	52.3	Kazakhstan
20015	78.33	52.35	Kazakhstan
20016	77.77	51.48	Kazakhstan
20017	80.2	52.5	Russia
20018	80.19	52.5	Russia
20019	80.2	52.5	Russia
20020	79.13	52.25	Russia
20021	79.17	52.25	Russia
20022	79.13	52.25	Russia
20023	79.18	52.25	Russia
20024	79.18	52.25	Russia
20025	79.19	52.26	Russia
20026	80.37	52.02	Russia
20027	80.37	52.02	Russia
20028	80.36	52.01	Russia
20029	79.05	51.18	Kazakhstan
20030	79.28	51.02	Kazakhstan
20031	80.36	52.01	Russia
20032	80.17	51.07	Russia
20033	80.22	51.37	Russia
20034	82.25	52.22	Russia
20035	80.36	52.01	Russia
20036	81.22	51.5	Russia
20037	82.7	51.92	Russia
20038	82.73	51.67	Russia
20039	82.73	51.67	Russia
20040	82.72	51.67	Russia
20041	83.78	51.95	Russia
20042	84.32	51.67	Russia
20043	84.32	51.65	Russia
20044	84.32	51.67	Russia
20045	84.83	51.87	Russia
20046	84.95	51.97	Russia
20047	86.17	52.3	Russia
20048	85.83	52.28	Russia
20049	85.9	52.02	Russia
20050	85.9	52.02	Russia
20051	85.89	52.01	Russia
20052	86	51.43	Russia
20053	86	51.4	Russia
20054	86	51.43	Russia
20055	86	51.42	Russia
20056	87.17	52.27	Russia
20057	87.1	52.25	Russia
20058	87.1	52.25	Russia
20059	87.17	52.26	Russia
20060	87.17	52.27	Russia
20061	87.1	51.87	Russia
20062	87.27	51.8	Russia
20063	87.6	51.77	Russia
20064	87.6	51.77	Russia
20065	90.79	52.26	Russia
20066	90.8	52.27	Russia
20067	90.05	51.12	Russia
20068	90.17	51.3	Russia
20069	90.17	51.3	Russia
20070	90.23	51	Russia
20071	90.22	51	Russia
20072	90.3	50.95	Russia
20073	90.21	51.01	Russia
20074	90.21	51.01	Russia
20075	90.22	51.02	Russia
20076	92.78	52.15	Russia
20077	92.28	52.12	Russia
20078	92.72	52.12	Russia
20079	92.27	52.12	Russia
20080	92.28	52.12	Russia
20081	92.27	52.11	Russia
20082	92.17	52.06	Russia
20083	92.17	52.05	Russia
20084	91.17	51.27	Russia
20085	91.58	51.28	Russia
20086	91.57	51.28	Russia
20087	91.58	51.28	Russia
20088	91.67	51.28	Russia
20089	94.57	52.62	Russia
20090	94.57	52.62	Russia
20091	93.69	51.13	Russia
20092	93.68	51.13	Russia
20093	93.68	51.12	Russia
20094	93.22	52.35	Russia
20095	93	52.27	Russia
20096	93	52.27	Russia
20097	93	52.26	Russia
20098	93.01	52.26	Russia
20099	93.02	52.25	Russia
20100	93.01	52.25	Russia
20101	93.92	52.13	Russia
20102	93.92	52.15	Russia
20103	93.92	52.15	Russia
20104	93.91	52.14	Russia
20105	94.38	51.67	Russia
20106	94.5	51.72	Russia
20107	94.49	51.71	Russia
20108	93.22	51.33	Russia
20109	93.67	51.12	Russia
20110	93.4	51.17	Russia
20111	93.4	51.17	Russia
20112	96.42	52.23	Russia
20113	96.12	52.47	Russia
20114	96.67	52.25	Russia
20115	96.67	52.25	Russia
20116	96.37	52.47	Russia
20117	96.36	52.46	Russia
20118	96.1	52.47	Russia
20119	96.12	52.47	Russia
20120	95.52	51.5	Russia
20121	95.53	51.48	Russia
20122	95.53	51.48	Russia
20123	95.52	51.48	Russia
20124	95.67	51.5	Russia
20125	95.58	51.48	Russia
20126	95.57	51.47	Russia
20127	75.7	50.8	Kazakhstan
20128	75.68	50.57	Kazakhstan
20129	75.7	50.8	Kazakhstan
20130	75.75	50.77	Kazakhstan
20131	75.7	50.8	Kazakhstan
20132	78.35	50.87	Kazakhstan
20133	78.22	50.92	Kazakhstan
20134	78.35	50.86	Kazakhstan
20135	78.35	50.87	Kazakhstan
20136	80.22	50.4	Kazakhstan
20137	80.25	50.35	Kazakhstan
20138	80.25	50.35	Kazakhstan
20139	80.25	50.34	Kazakhstan
20140	80.3	50.42	Kazakhstan
20141	81.92	50.63	Kazakhstan
20142	81.92	50.63	Kazakhstan
20143	81.33	50.22	Kazakhstan
20144	80.25	50.34	Kazakhstan
20145	83.55	50.33	Kazakhstan
20146	83.5	50.35	Kazakhstan
20147	83.55	50.33	Kazakhstan
20148	83.5	50.33	Kazakhstan
20149	83.55	50.32	Kazakhstan
20150	83.55	50.33	Kazakhstan
20151	84.75	50.9	Russia
20152	84.75	50.92	Russia
20153	84.92	50.95	Russia
20154	85.97	50.2	Russia
20155	85.62	50.28	Russia
20156	85.62	50.27	Russia
20157	86.65	50.73	Russia
20158	86.15	50.73	Russia
20159	86.14	50.73	Russia
20160	85.95	52.17	Russia
20161	86.14	50.73	Russia
20162	87.92	50.62	Russia
20163	87.92	50.62	Russia
20164	87.93	50.63	Russia
20165	87.58	50.32	Russia
20166	88.67	50	Russia
20167	90.43	50.38	Russia
20168	90.42	50.38	Russia
20169	95.27	50.2	Russia
20170	95.17	50.25	Russia
20171	95.17	50.28	Russia
20172	95.17	50.25	Russia
20173	95.17	50.26	Russia
20174	98.33	50.33	Mongolia
20175	97.52	50.6	Russia
20176	75.47	49.42	Kazakhstan
20177	75.47	49.42	Kazakhstan
20178	75.47	49.42	Kazakhstan
20179	75.53	49.47	Kazakhstan
20180	75.52	49.38	Kazakhstan
20181	77.42	49.18	Kazakhstan
20182	77.37	49.2	Kazakhstan
20183	77.36	49.19	Kazakhstan
20184	81.47	49.97	Kazakhstan
20185	81.47	49.97	Kazakhstan
20186	81.05	49.58	Kazakhstan
20187	81.22	49.22	Kazakhstan
20188	81.2	49.22	Kazakhstan
20189	81.22	49.21	Kazakhstan
20190	81.58	49.32	Kazakhstan
20191	81.58	49.32	Kazakhstan
20192	81.22	49.21	Kazakhstan
20193	82.63	49.95	Kazakhstan
20194	82.75	49.88	Kazakhstan
20195	82.58	49.97	Kazakhstan
20196	82.58	49.97	Kazakhstan
20197	82.63	49.97	Kazakhstan
20198	82.63	49.97	Kazakhstan
20199	83.55	49.6	Kazakhstan
20200	83.38	49.02	Kazakhstan
20201	82.53	49.03	Kazakhstan
20202	83.38	49.03	Kazakhstan
20203	83.38	49.03	Kazakhstan
20204	84.15	49.73	Kazakhstan
20205	84.28	49.72	Kazakhstan
20206	84.28	49.72	Kazakhstan
20207	84.52	49.2	Kazakhstan
20208	84.52	49.2	Kazakhstan
20209	84.52	49.2	Kazakhstan
20210	84.52	49.19	Kazakhstan
20211	85.97	49.18	Kazakhstan
20212	85.62	49.17	Kazakhstan
20213	85.62	49.17	Kazakhstan
20214	85.62	49.18	Kazakhstan
20215	85.61	49.17	Kazakhstan
20216	86.5	49.8	Russia
20217	86.55	49.73	Kazakhstan
20218	86.93	49.87	Russia
20219	86.7	49.97	Russia
20220	86.53	49.92	Russia
20221	87.43	49.7	Russia
20222	87.03	49.25	Russia
20223	87.92	49.28	Russia
20224	75.05	48.27	Kazakhstan
20225	74.97	48.3	Kazakhstan
20226	75.18	48.18	Kazakhstan
20227	77.17	48.27	Kazakhstan
20228	77.28	48.27	Kazakhstan
20229	77.32	48.27	Kazakhstan
20230	78.42	48.17	Kazakhstan
20231	78.67	48.17	Kazakhstan
20232	79.22	48.83	Kazakhstan
20233	79.27	48.95	Kazakhstan
20234	79.33	49	Kazakhstan
20235	80.85	48.85	Kazakhstan
20236	82.37	48.75	Kazakhstan
20237	82.37	48.75	Kazakhstan
20238	82.36	48.75	Kazakhstan
20239	83.77	48.58	Kazakhstan
20240	83.68	48.55	Kazakhstan
20241	83.68	48.55	Kazakhstan
20242	85.85	48.83	Kazakhstan
20243	85.67	48.27	China
20244	85.15	48.02	Kazakhstan
20245	85.18	48.02	Kazakhstan
20246	79.83	47.28	Kazakhstan
20247	79.72	47.07	Kazakhstan
20248	79.67	47	Kazakhstan
20249	79.72	47.08	Kazakhstan
20250	80.38	47.93	Kazakhstan
20251	80.45	47.97	Kazakhstan
20252	80.45	47.97	Kazakhstan
20253	80.45	47.97	Kazakhstan
20254	80.44	47.96	Kazakhstan
20255	81.62	47.12	Kazakhstan
20256	81.65	47.08	Kazakhstan
20257	81.62	47.08	Kazakhstan
20258	81.61	47.11	Kazakhstan
20259	81.62	47.12	Kazakhstan
20260	82.75	47.7	Kazakhstan
20261	82.63	47.77	Kazakhstan
20262	82.8	47.77	Kazakhstan
20263	82.83	47.8	Kazakhstan
20264	84.3	47.8	Kazakhstan
20265	84.92	47.47	Kazakhstan
20266	75.17	46.38	Kazakhstan
20267	76.87	46.55	Kazakhstan
20268	76.87	46.55	Kazakhstan
20269	76.87	46.55	Kazakhstan
20270	73.1	46.6	Kazakhstan
20271	79.1	46.58	Kazakhstan
20272	80.75	46.72	Kazakhstan
20273	80.93	46.17	Kazakhstan
20274	80.93	46.17	Kazakhstan
20275	82.75	46.65	Kazakhstan
20276	75.25	45.67	Kazakhstan
20277	75.15	45.62	Kazakhstan
20278	75.12	45.63	Kazakhstan
20279	75.18	45.47	Kazakhstan
20280	75.11	45.63	Kazakhstan
20281	77.23	45.95	Kazakhstan
20282	77.27	45.7	Kazakhstan
20283	78.32	45.45	Kazakhstan
20284	78.33	45.45	Kazakhstan
20285	78.32	45.44	Kazakhstan
20286	78.7	45.9	Kazakhstan
20287	78.72	45.9	Kazakhstan
20288	78.72	45.85	Kazakhstan
20289	78.02	45.33	Kazakhstan
20290	78.45	45.13	Kazakhstan
20291	78.43	45.08	Kazakhstan
20292	78.35	45	Kazakhstan
20293	78.45	45.13	Kazakhstan
20294	78.38	45	Kazakhstan
20295	79.9	45.43	Kazakhstan
20296	79.93	45.42	Kazakhstan
20297	79.93	45.42	Kazakhstan
20298	79.93	45.42	Kazakhstan
20299	79.9	45.42	Kazakhstan
20300	80.92	45.88	Kazakhstan
20301	82.18	45.85	Kazakhstan
20302	81.8	45.8	Kazakhstan
20303	82.18	45.84	Kazakhstan
20304	82.45	45.35	Kazakhstan
20305	82.47	45.25	Kazakhstan
20306	82.47	45.3	Kazakhstan
20307	82.48	45.3	Kazakhstan
20308	75.15	44.07	Kazakhstan
20309	75.08	43.98	Kazakhstan
20310	75.85	44.13	Kazakhstan
20311	75.85	44.13	Kazakhstan
20312	75.85	44.13	Kazakhstan
20313	75.85	44.13	Kazakhstan
20314	76.27	44.83	Kazakhstan
20315	76.27	44.8	Kazakhstan
20316	82.18	45.84	Kazakhstan
20317	76.27	44.83	Kazakhstan
20318	76.72	44.28	Kazakhstan
20319	76.77	44.3	Kazakhstan
20320	76.97	44	Kazakhstan
20321	77.02	44.68	Kazakhstan
20322	77.33	44.8	Kazakhstan
20323	77.83	44.3	Kazakhstan
20324	77.97	44.35	Kazakhstan
20325	77.9	44.37	Kazakhstan
20326	78.75	44.87	Kazakhstan
20327	78.75	44.87	Kazakhstan
20328	78.75	44.63	Kazakhstan
20329	78.88	44.55	Kazakhstan
20330	78.67	44.47	Kazakhstan
20331	80.07	44.17	Kazakhstan
20332	80	44.08	Kazakhstan
20333	80.06	44.17	Kazakhstan
20334	80.07	44.17	Kazakhstan
20335	75.25	43.53	Kazakhstan
20336	75.2	43.53	Kazakhstan
20337	75.2	43.53	Kazakhstan
20338	80.06	44.17	Kazakhstan
20339	75.25	43.53	Kazakhstan
20340	76.92	43.25	Kazakhstan
20341	76.93	43.23	Kazakhstan
20342	77.02	43.35	Kazakhstan
20343	76.93	43.23	Kazakhstan
20344	76.17	43.58	Kazakhstan
20345	76.27	43.43	Kazakhstan
20346	76.3	43.6	Kazakhstan
20347	76.32	43.6	Kazakhstan
20348	76.3	43.22	Kazakhstan
20349	76.32	43.22	Kazakhstan
20350	76.32	43.22	Kazakhstan
20351	76.05	43.17	Kazakhstan
20352	77.18	43.88	Kazakhstan
20353	77.2	43.87	Kazakhstan
20354	77.13	43.75	Kazakhstan
20355	77.17	43.88	Kazakhstan
20356	77.63	43.5	Kazakhstan
20357	77.47	43.35	Kazakhstan
20358	77.6	43.38	Kazakhstan
20359	77.6	43.38	Kazakhstan
20360	77.75	43.25	Kazakhstan
20361	77.83	43.17	Kazakhstan
20362	77.83	43.17	Kazakhstan
20363	77.55	43.38	Kazakhstan
20364	78.25	43.6	Kazakhstan
20365	78.25	43.6	Kazakhstan
20366	78.25	43.6	Kazakhstan
20367	78.4	43.48	Kazakhstan
20368	78.3	43.23	Kazakhstan
20369	78.25	43.32	Kazakhstan
20370	79.45	43.53	Kazakhstan
20371	79.72	43.32	Kazakhstan
20372	79.48	43.32	Kazakhstan
20373	75.28	42.83	Kyrgyzstan
20374	75.28	42.83	Kyrgyzstan
20375	75.27	42.83	Kyrgyzstan
20376	75.27	42.82	Kyrgyzstan
20377	75.28	42.83	Kyrgyzstan
20378	76.92	42.6	Kyrgyzstan
20379	76.3	42.3	Kyrgyzstan
20380	76.12	42.42	Kyrgyzstan
20381	76.12	42.42	Kyrgyzstan
20382	76.18	42.45	Kyrgyzstan
20383	76.18	42.47	Kyrgyzstan
20384	76.18	42.46	Kyrgyzstan
20385	77.07	42.65	Kyrgyzstan
20386	77.07	42.65	Kyrgyzstan
20387	77.1	42.65	Kyrgyzstan
20388	77.45	42.17	Kyrgyzstan
20389	77.58	42.18	Kyrgyzstan
20390	77.53	42.17	Kyrgyzstan
20391	78.35	42.35	Kyrgyzstan
20392	78.57	42.07	Kyrgyzstan
20393	78.2	42.2	Kyrgyzstan
20394	78.2	42.17	Kyrgyzstan
20395	78.2	42.17	Kyrgyzstan
20396	78.2	42.2	Kyrgyzstan
20397	79.88	42.8	Kazakhstan
20398	80.17	42.73	Kazakhstan
20399	75.75	41.77	Kyrgyzstan
20400	75.77	41.83	Kyrgyzstan
20401	75.77	41.75	Kyrgyzstan
20402	75.77	41.8	Kyrgyzstan
20403	76	41.43	Kyrgyzstan
20404	76	41.43	Kyrgyzstan
20405	76	41.43	Kyrgyzstan
20406	76	41.43	Kyrgyzstan
20407	76	41.42	Kyrgyzstan
20408	78.23	41.92	Kyrgyzstan
20409	78.13	41.9	Kyrgyzstan
20410	78.23	41.92	Kyrgyzstan
20411	78.22	41.92	Kyrgyzstan
20412	78.23	41.88	Kyrgyzstan
20413	77.75	41.77	Kyrgyzstan
20414	78.98	41.88	Kyrgyzstan
20415	77.83	41.88	Kyrgyzstan
20416	77.83	41.88	Kyrgyzstan
20417	77.9	42.32	Kyrgyzstan
20418	77.38	41.5	Kyrgyzstan
20419	77.38	41.48	Kyrgyzstan
20420	77.4	41.48	Kyrgyzstan
20421	78.28	41.6	Kyrgyzstan
20422	78.07	41.58	Kyrgyzstan
20423	78.07	41.58	Kyrgyzstan
20424	79.07	41.93	Kyrgyzstan
20425	79.07	41.93	Kyrgyzstan
20426	78.73	41.82	Kyrgyzstan
20427	37.65	44.73	Russia
20428	37.78	44.72	Russia
20429	37.77	44.72	Russia
20431	37.32	44.87	Russia
20432	38.08	44.57	Russia
20433	38.08	44.57	Russia
20434	38.07	44.57	Russia
20435	38.53	44.37	Russia
20436	38.53	44.37	Russia
20437	37.87	44.72	Russia
20438	38.72	44.33	Russia
20439	38.72	44.32	Russia
20440	38.72	44.33	Russia
20441	39.9	44.75	Russia
20442	39.1	44.63	Russia
20443	39.1	44.63	Russia
20444	39.27	44.28	Russia
20445	39.27	44.28	Russia
20446	39.07	44.1	Russia
20447	39.1	44.1	Russia
20448	39.07	44.1	Russia
20449	39.07	44.1	Russia
20450	40.08	44.62	Russia
20451	40.08	44.62	Russia
20452	40.73	44.63	Russia
20453	41.12	44.98	Russia
20454	41.97	44.63	Russia
20455	41.97	44.63	Russia
20456	42.22	44.57	Russia
20457	42.32	44.45	Russia
20458	42.07	44.22	Russia
20459	42.07	44.22	Russia
20460	42.07	44.22	Russia
20461	42.07	44.22	Russia
20462	42.07	44.23	Russia
20463	42.05	44.23	Russia
20464	42.08	44.05	Russia
20465	43.03	44.05	Russia
20466	43.03	44.05	Russia
20467	43.1	44.22	Russia
20468	43.1	44.22	Russia
20469	43.47	44.15	Russia
20470	44.17	44.8	Russia
20471	44.15	44.8	Russia
20472	44.8	44.57	Russia
20473	44.83	44.55	Russia
20474	44.83	44.55	Russia
20475	45.37	44.35	Russia
20476	45.68	44.55	Russia
20477	45.88	44.17	Russia
20478	45.88	44.17	Russia
20479	45.85	44.2	Russia
20480	45.87	44.17	Russia
20481	46.72	44.92	Russia
20482	46.65	44.92	Russia
20483	46.55	44.4	Russia
20484	46.58	44.38	Russia
20485	46.55	44.4	Russia
20487	39.75	43.63	Russia
20488	40.2	43.68	Russia
20489	40.2	43.68	Russia
20490	41.9	43.78	Russia
20491	41.92	43.78	Russia
20492	42.67	43.73	Russia
20493	42.67	43.73	Russia
20494	44.05	43.75	Russia
20495	44.05	43.75	Russia
20496	44.67	43.73	Russia
20497	44.6	43.77	Russia
20498	46.77	43.87	Russia
20499	46.72	43.83	Russia
20500	46.77	43.87	Russia
20501	46.77	43.87	Russia
20502	47.32	43.53	Russia
20503	46.77	43.6	Russia
20504	46.78	43.6	Russia
20505	39.9	43.45	Russia
20506	39.93	43.45	Russia
20507	39.9	43.45	Russia
20508	39.9	43.45	Russia
20511	40.23	43.33	Georgia
20512	40.28	43.38	Georgia
20513	40.25	43.42	Georgia
20515	40.27	43.3	Georgia
20516	40.27	43.28	Georgia
20518	42.48	42.18	Georgia
20520	40.35	43.2	Georgia
20521	40.34	43.19	Georgia
20523	40.58	43.1	Georgia
20524	40.58	43.1	Georgia
20525	40.62	43.12	Georgia
20526	40.63	43.1	Georgia
20527	41.02	43.02	Georgia
20528	41.03	43	Georgia
20529	41.75	43.47	Russia
20530	42.33	43.25	Russia
20531	41.73	43.1	Georgia
20532	42.33	43.25	Russia
20533	41.73	43.12	Georgia
20534	43.45	43.13	Russia
20535	42.33	43.05	Georgia
20536	42.72	43.05	Georgia
20537	43.62	43.5	Russia
20538	44.85	43.15	Russia
20539	44.85	43.15	Russia
20540	44.48	43.05	Russia
20541	44.48	43.05	Russia
20542	44.63	43.03	Russia
20543	44.65	43.05	Russia
20544	44.65	43.05	Russia
20545	44.68	43.03	Russia
20546	44.68	43.03	Russia
20547	45.68	43.35	Russia
20548	46.52	43.17	Russia
20549	46.58	43.25	Russia
20550	46.58	43.25	Russia
20552	41.13	42.87	Georgia
20553	40.98	43	Georgia
20554	41.03	43.02	Georgia
20555	41.47	42.7	Georgia
20556	41.78	43.17	Georgia
20557	41.67	42.83	Georgia
20558	41.67	42.87	Georgia
20559	41.68	42.85	Georgia
20560	41.78	42.57	Georgia
20561	41.73	42.63	Georgia
20562	41.7	42.6	Georgia
20563	41.7	42.63	Georgia
20564	41.87	42.52	Georgia
20565	41.85	42.5	Georgia
20566	41.85	42.5	Georgia
20567	41.8	42.5	Georgia
20568	41.88	42.5	Georgia
20569	41.88	42.52	Georgia
20570	42.32	42.82	Georgia
20571	42.42	42.72	Georgia
20572	42.05	42.72	Georgia
20573	42.48	42.73	Georgia
20574	42.72	42.78	Georgia
20575	42.75	42.78	Georgia
20576	42.75	42.65	Georgia
20577	42.75	42.65	Georgia
20578	42.7	42.65	Georgia
20579	43.17	42.52	Georgia
20580	43.17	42.52	Georgia
20581	43.17	42.52	Georgia
20582	43.08	42.52	Georgia
20583	43.15	42.52	Georgia
20584	43.13	42.52	Georgia
20585	43.45	42.58	Georgia
20586	43.45	42.58	Georgia
20587	43.97	42.7	Russia
20588	43.97	42.7	Russia
20589	44.63	42.73	Georgia
20590	44.52	42.7	Georgia
20591	44.52	42.7	Georgia
20592	44.51	42.69	Georgia
20593	46.22	42.67	Russia
20594	41.8	42.42	Georgia
20595	41.85	42.35	Georgia
20596	41.83	42.48	Georgia
20597	41.88	42.32	Georgia
20599	41.97	42.03	Georgia
20602	41.67	42.15	Georgia
20603	41.7	42.12	Georgia
20604	42.05	42.25	Georgia
20605	42.05	42.28	Georgia
20606	42.03	42.28	Georgia
20607	42.42	42.17	Georgia
20608	42.37	42.18	Georgia
20609	42.4	42.3	Georgia
20610	42.42	42.3	Georgia
20611	42.08	42.1	Georgia
20612	42	42.08	Georgia
20613	42	42.07	Georgia
20614	42.82	42.33	Georgia
20615	42.82	42.33	Georgia
20616	42.53	42.43	Georgia
20617	42	42.07	Georgia
20618	42.98	42.35	Georgia
20619	42.98	42.33	Georgia
20620	42.98	42.33	Georgia
20621	42.98	42.33	Georgia
20622	42.63	42.27	Georgia
20623	42.65	42.27	Georgia
20624	42.63	42.26	Georgia
20625	42.63	42.27	Georgia
20626	43.42	42.33	Georgia
20627	43.42	42.33	Georgia
20628	43.37	42.33	Georgia
20629	43.4	42.35	Georgia
20630	43.4	42.34	Georgia
20631	43.28	42.28	Georgia
20632	43.25	42.28	Georgia
20633	43.3	42.32	Georgia
20634	43.3	42.32	Georgia
20635	43.45	42.02	Georgia
20636	43.03	42.13	Georgia
20637	43.03	42.13	Georgia
20638	43.05	42.12	Georgia
20639	43.48	42.03	Georgia
20640	43.98	42.23	Georgia
20641	43.98	42.23	Georgia
20642	43.62	42	Georgia
20643	43.55	42	Georgia
20644	43.55	41.98	Georgia
20645	44.5	42.12	Georgia
20646	44.48	42.1	Georgia
20647	44.48	42.12	Georgia
20648	44.48	42.11	Georgia
20649	44.32	42.47	Georgia
20650	44.7	42.35	Georgia
20651	44.72	42.35	Georgia
20652	44.69	42.34	Georgia
20653	44.7	42.35	Georgia
20654	44.7	42.08	Georgia
20655	44.7	42.08	Georgia
20656	44.97	42.12	Georgia
20657	44.97	42.12	Georgia
20658	44.96	42.11	Georgia
20659	48.15	42.07	Russia
20660	48.3	42.07	Russia
20661	48.3	42	Russia
20662	48.3	42.05	Russia
20663	48.3	42.07	Russia
20664	47.12	42.82	Russia
20666	47.43	43.02	Russia
20670	47.87	42.57	Russia
20671	47.87	42.57	Russia
20672	47.67	42.45	Russia
20673	47.67	42.5	Russia
20674	41.78	41.83	Georgia
20675	41.75	41.78	Georgia
20677	41.98	41.9	Georgia
20678	41.98	41.92	Georgia
20681	41.62	41.62	Georgia
20684	42.3	42	Georgia
20685	42.5	42	Georgia
20686	42.3	42.02	Georgia
20687	42.3	41.85	Georgia
20689	42.15	41.53	Georgia
20690	41.58	41.53	Georgia
20691	41.58	41.53	Georgia
20692	41.62	41.57	Georgia
20693	41.61	41.57	Georgia
20694	42.75	41.92	Georgia
20695	42.83	41.75	Georgia
20696	42.92	41.92	Georgia
20697	42.83	41.72	Georgia
20698	42.83	41.75	Georgia
20699	42.98	41.63	Georgia
20700	42.58	41.58	Georgia
20701	42.58	41.58	Georgia
20702	42.68	41.68	Georgia
20703	42.7	41.7	Georgia
20704	42.69	41.69	Georgia
20705	42.87	41.62	Georgia
20706	43.47	42	Georgia
20707	43.45	42.02	Georgia
20708	43.12	41.67	Georgia
20709	43.05	41.73	Georgia
20710	43.05	41.73	Georgia
20711	43.23	41.57	Georgia
20712	43.23	41.57	Georgia
20713	43.25	41.57	Georgia
20714	43	41.65	Georgia
20715	43.4	41.83	Georgia
20716	43.38	41.83	Georgia
20717	43.52	41.75	Georgia
20718	43.52	41.72	Georgia
20719	43.72	41.77	Georgia
20720	43.72	41.77	Georgia
20721	43.67	41.67	Georgia
20722	43.62	41.65	Georgia
20723	44.12	41.98	Georgia
20724	44.12	41.98	Georgia
20725	44.12	41.98	Georgia
20726	44.42	41.92	Georgia
20727	44.42	41.93	Georgia
20728	44.38	41.7	Georgia
20729	44.08	41.58	Georgia
20730	44.47	41.53	Georgia
20731	44.47	41.55	Georgia
20732	44.57	41.93	Georgia
20733	44.58	41.93	Georgia
20734	44.97	42.55	Georgia
20735	44.8	41.72	Georgia
20736	44.78	41.7	Georgia
20737	44.82	41.72	Georgia
20738	44.75	41.7	Georgia
20739	44.75	41.69	Georgia
20740	44.95	41.67	Georgia
20741	44.95	41.68	Georgia
20742	45.03	41.63	Georgia
20743	44.95	41.68	Georgia
20744	44.94	41.67	Georgia
20745	44.95	41.68	Georgia
20746	44.77	41.75	Georgia
20747	45.38	41.93	Georgia
20748	45.45	41.93	Georgia
20749	45.45	41.93	Georgia
20750	45.38	41.93	Georgia
20751	45.38	41.92	Georgia
20752	45.38	41.93	Georgia
20753	45.33	41.73	Georgia
20754	45.33	41.73	Georgia
20755	45.8	41.95	Georgia
20756	45.83	41.9	Georgia
20757	45.82	41.73	Georgia
20758	46	41.97	Georgia
20759	45.8	41.75	Georgia
20760	46	41.65	Georgia
20761	46	41.63	Georgia
20762	45.97	41.62	Georgia
20763	46.28	41.83	Georgia
20764	46.3	41.82	Georgia
20765	46.48	41.63	Azerbaijan
20766	46.65	41.6	Azerbaijan
20767	46.65	41.63	Azerbaijan
20768	46.65	41.67	Azerbaijan
20769	46.67	41.55	Azerbaijan
20770	46.05	41.6	Georgia
20771	46.42	41.55	Azerbaijan
20772	43.47	41.4	Georgia
20773	43.47	41.4	Georgia
20774	43.48	41.42	Georgia
20775	43.48	41.4	Georgia
20776	43.85	41.45	Georgia
20777	43.87	41.48	Georgia
20778	43.8	41.38	Georgia
20779	43.78	40.95	Armenia
20780	44.28	41.12	Armenia
20781	43.48	41.4	Georgia
20782	44.55	41.45	Georgia
20783	44.62	41.07	Armenia
20784	45.08	41.45	Georgia
20785	45.1	41.45	Georgia
20786	45.38	41.48	Georgia
20787	45.38	41.52	Georgia
20788	45.42	41.12	Azerbaijan
20789	45.45	41.12	Azerbaijan
20790	45.45	41.12	Azerbaijan
20791	45.42	41.12	Azerbaijan
20792	45.42	41.13	Azerbaijan
20793	46.33	41.38	Georgia
20794	46.37	41.38	Georgia
20795	46.33	41.38	Georgia
20796	46.25	41.42	Georgia
20797	47.17	41.17	Azerbaijan
20798	47.17	41.22	Azerbaijan
20799	47.17	41.21	Azerbaijan
20800	47.17	41.22	Azerbaijan
20801	47.47	41.07	Azerbaijan
20802	48.8	41.48	Azerbaijan
20803	48.8	41.47	Azerbaijan
20804	48.85	41.47	Azerbaijan
20805	48.87	41.42	Azerbaijan
